Zip_Code,Job_Type,MONTH,YEAR,f0_
10011,DM,8,2014,1
10011,NB,7,2014,1
10011,A1,9,2016,1
10011,NB,1,2016,1
10011,NB,11,2015,1
10011,DM,8,2016,1
10011,DM,4,2016,1
10011,DM,3,2017,1
10011,DM,7,2014,1
10011,A1,4,2015,1
10011,DM,9,2015,1
10011,NB,3,2016,2
10011,NB,12,2016,2
10011,NB,11,2013,2
10011,NB,6,2016,2
10011,A1,6,2016,2
10011,A1,4,2017,2
10011,DM,6,2014,2
10011,NB,4,2017,2
10011,A1,11,2014,2
10011,NB,7,2016,2
10011,DM,7,2017,2
10011,A1,9,2017,2
10011,NB,2,2017,2
10011,NB,6,2017,2
10011,DM,1,2016,2
10011,NB,6,2015,3
10011,A1,3,2017,3
10011,NB,10,2016,3
10011,A1,1,2017,3
10011,NB,3,2017,3
10011,NB,2,2016,3
10011,NB,5,2016,3
10011,A1,11,2016,3
10011,A1,10,2015,3
10011,DM,12,2013,3
10011,DM,8,2013,3
10011,NB,11,2016,3
10011,A1,4,2014,3
10011,A1,7,2016,3
10011,A1,8,2016,4
10011,A1,1,2014,4
10011,DM,9,2017,4
10011,NB,5,2013,4
10011,NB,10,2014,4
10011,A1,9,2013,4
10011,A1,1,2016,4
10011,A1,12,2014,4
10011,NB,9,2013,4
10011,A1,12,2015,4
10011,DM,5,2016,4
10011,A1,10,2016,4
10011,A1,11,2015,4
10011,NB,12,2015,5
10011,NB,4,2016,5
10011,A1,2,2016,5
10011,A1,5,2017,5
10011,A1,11,2013,5
10011,A1,5,2015,5
10011,DM,12,2015,5
10011,A1,4,2013,5
10011,A1,8,2017,5
10011,A1,5,2016,5
10011,NB,10,2015,5
10011,NB,9,2016,5
10011,A1,6,2015,5
10011,NB,5,2015,5
10011,A1,5,2014,5
10011,A1,8,2015,5
10011,DM,2,2017,5
10011,DM,5,2015,6
10011,NB,12,2014,6
10011,A1,10,2013,6
10011,A1,3,2015,6
10011,A1,6,2014,6
10011,A1,7,2017,6
10011,A1,2,2014,6
10011,A1,5,2013,7
10011,A1,6,2017,7
10011,A1,7,2015,8
10011,A1,1,2015,8
10011,A1,3,2014,8
10011,A1,6,2013,8
10011,NB,9,2014,8
10011,A1,9,2014,9
10011,A1,7,2014,9
10011,A1,2,2017,9
10011,A1,12,2016,9
10011,A1,8,2013,10
10011,A1,2,2015,10
10011,A1,12,2013,11
10011,A1,8,2014,11
10011,A1,7,2013,11
10011,A1,4,2016,12
10011,A1,10,2014,13
10011,A2,1,2015,31
10011,A2,4,2013,31
10011,A2,9,2017,39
10011,A2,10,2015,53
10011,A2,11,2015,58
10011,A2,4,2016,58
10011,A2,1,2017,59
10011,A2,9,2016,62
10011,A2,2,2016,64
10011,A2,5,2016,64
10011,A2,4,2017,67
10011,A2,12,2015,70
10011,A2,11,2016,70
10011,A2,4,2014,73
10011,A2,10,2016,75
10011,A2,8,2017,75
10011,A2,1,2016,77
10011,A2,8,2015,77
10011,A2,11,2014,80
10011,A2,2,2017,80
10011,A2,3,2016,82
10011,A2,6,2014,85
10011,A2,9,2014,86
10011,A2,6,2017,86
10011,A2,12,2016,87
10011,A2,2,2015,89
10011,A2,3,2014,89
10011,A2,6,2016,89
10011,A2,7,2015,90
10011,A2,7,2016,91
10011,A2,3,2017,91
10011,A2,5,2014,92
10011,A2,4,2015,93
10011,A2,1,2014,93
10011,A2,5,2017,93
10011,A2,11,2013,93
10011,A2,10,2014,99
10011,A2,2,2014,101
10011,A2,8,2016,102
10011,A2,9,2015,103
10011,A2,7,2017,109
10011,A2,6,2015,109
10011,A2,3,2015,111
10011,A2,8,2014,111
10011,A2,5,2015,115
10011,A2,12,2013,118
10011,A2,7,2014,119
10011,A2,12,2014,121
10011,A2,8,2013,123
10011,A2,9,2013,130
10011,A2,6,2013,137
10011,A2,7,2013,154
10011,A2,10,2013,158
10011,A2,5,2013,165
10012,NB,12,2013,1
10012,NB,12,2015,1
10012,A1,7,2017,1
10012,DM,4,2014,1
10012,NB,11,2014,1
10012,A1,6,2014,1
10012,A1,9,2015,1
10012,NB,10,2013,1
10012,NB,4,2015,1
10012,NB,6,2014,1
10012,DM,8,2016,1
10012,NB,7,2013,1
10012,NB,3,2017,1
10012,NB,4,2014,1
10012,NB,8,2013,1
10012,DM,3,2014,1
10012,A1,7,2015,1
10012,DM,7,2013,1
10012,NB,7,2015,1
10012,DM,2,2016,1
10012,A1,8,2014,1
10012,A1,4,2014,1
10012,NB,5,2017,1
10012,DM,5,2013,1
10012,A1,8,2016,1
10012,DM,12,2013,1
10012,DM,6,2014,1
10012,A1,7,2016,1
10012,A1,1,2017,1
10012,A1,11,2014,1
10012,NB,8,2015,1
10012,A1,7,2013,2
10012,A1,4,2015,2
10012,DM,7,2015,2
10012,A1,1,2016,2
10012,DM,8,2015,2
10012,A1,3,2014,2
10012,A1,2,2014,2
10012,A1,5,2014,2
10012,NB,1,2014,2
10012,DM,9,2015,2
10012,NB,2,2016,3
10012,NB,10,2015,3
10012,A1,9,2017,3
10012,A1,9,2013,3
10012,A1,8,2017,3
10012,NB,3,2014,3
10012,A1,9,2014,3
10012,A1,11,2013,3
10012,NB,2,2014,3
10012,NB,6,2017,3
10012,A1,12,2016,3
10012,NB,5,2014,3
10012,A1,5,2015,3
10012,A1,4,2013,3
10012,DM,11,2014,3
10012,A1,9,2016,3
10012,A1,5,2016,4
10012,A1,10,2015,4
10012,A1,8,2015,4
10012,NB,1,2016,4
10012,A1,1,2015,4
10012,A1,10,2013,5
10012,A1,2,2016,5
10012,A1,4,2017,5
10012,NB,10,2016,5
10012,A1,11,2016,5
10012,A1,7,2014,5
10012,A1,10,2014,5
10012,NB,3,2016,5
10012,A1,10,2016,6
10012,NB,6,2013,6
10012,A1,5,2017,6
10012,A1,4,2016,6
10012,A1,8,2013,7
10012,A1,5,2013,7
10012,A1,6,2017,7
10012,A1,2,2015,7
10012,A1,1,2014,7
10012,NB,9,2014,8
10012,A1,6,2013,9
10012,A1,12,2014,11
10012,A1,6,2016,11
10012,A2,1,2015,18
10012,A2,4,2013,21
10012,A2,9,2017,27
10012,A2,4,2017,33
10012,A2,1,2017,33
10012,A2,7,2015,37
10012,A2,10,2015,38
10012,A2,8,2017,41
10012,A2,8,2015,42
10012,A2,4,2016,44
10012,A2,3,2017,44
10012,A2,9,2014,46
10012,A2,5,2016,47
10012,A2,11,2014,48
10012,A2,1,2016,48
10012,A2,4,2015,49
10012,A2,12,2015,49
10012,A2,2,2014,49
10012,A2,10,2014,49
10012,A2,7,2016,51
10012,A2,12,2016,51
10012,A2,11,2015,51
10012,A2,3,2016,52
10012,A2,2,2017,52
10012,A2,6,2015,54
10012,A2,10,2016,55
10012,A2,7,2014,55
10012,A2,3,2014,55
10012,A2,4,2014,56
10012,A2,5,2014,59
10012,A2,11,2016,59
10012,A2,3,2015,62
10012,A2,12,2013,62
10012,A2,6,2016,64
10012,A2,2,2015,67
10012,A2,5,2015,67
10012,A2,9,2015,68
10012,A2,9,2016,68
10012,A2,7,2017,69
10012,A2,1,2014,70
10012,A2,9,2013,70
10012,A2,6,2017,71
10012,A2,8,2014,74
10012,A2,12,2014,77
10012,A2,5,2017,78
10012,A2,6,2014,78
10012,A2,11,2013,79
10012,A2,7,2013,80
10012,A2,5,2013,80
10012,A2,2,2016,80
10012,A2,10,2013,93
10012,A2,8,2016,97
10012,A2,8,2013,100
10012,A2,6,2013,100
10013,DM,10,2014,1
10013,NB,8,2016,1
10013,DM,8,2015,1
10013,DM,6,2014,1
10013,NB,7,2013,1
10013,DM,12,2016,1
10013,A1,4,2013,1
10013,NB,7,2014,1
10013,NB,12,2014,1
10013,DM,5,2014,1
10013,NB,7,2017,1
10013,DM,11,2014,1
10013,DM,8,2014,1
10013,A1,9,2016,1
10013,NB,9,2015,1
10013,NB,9,2013,1
10013,A1,10,2016,1
10013,A1,11,2015,1
10013,NB,3,2014,1
10013,DM,2,2015,1
10013,DM,11,2013,1
10013,DM,7,2013,2
10013,NB,6,2014,2
10013,A1,9,2017,2
10013,A1,4,2017,2
10013,NB,8,2014,2
10013,A1,10,2015,2
10013,NB,7,2015,2
10013,NB,9,2017,2
10013,DM,5,2013,2
10013,NB,2,2015,2
10013,NB,5,2013,2
10013,A1,11,2013,2
10013,A1,1,2017,2
10013,DM,4,2015,2
10013,A1,2,2016,2
10013,A1,3,2015,3
10013,A1,5,2017,3
10013,A1,6,2014,3
10013,NB,10,2014,3
10013,A1,7,2016,3
10013,NB,8,2015,3
10013,A1,4,2016,3
10013,A1,3,2014,3
10013,A1,1,2016,4
10013,A1,6,2017,4
10013,A1,2,2015,4
10013,NB,2,2014,4
10013,NB,11,2015,4
10013,A1,4,2014,4
10013,A1,1,2014,4
10013,A1,1,2015,4
10013,A1,7,2015,4
10013,A1,10,2014,4
10013,NB,10,2015,4
10013,A1,7,2017,4
10013,NB,5,2015,4
10013,A1,3,2017,5
10013,DM,7,2014,5
10013,NB,8,2017,5
10013,NB,12,2015,5
10013,A1,12,2015,5
10013,A1,8,2017,5
10013,A1,8,2016,5
10013,NB,2,2016,5
10013,A1,8,2015,5
10013,A1,9,2015,5
10013,A1,2,2017,5
10013,A1,5,2016,6
10013,A1,3,2016,6
10013,A1,9,2014,6
10013,A1,12,2016,6
10013,A1,11,2016,6
10013,A1,12,2013,6
10013,NB,6,2015,6
10013,NB,9,2014,6
10013,NB,11,2013,6
10013,A1,5,2014,7
10013,NB,10,2013,7
10013,A1,8,2014,7
10013,NB,2,2017,7
10013,A1,4,2015,7
10013,A1,7,2013,8
10013,A1,7,2014,8
10013,A1,9,2013,8
10013,NB,5,2014,8
10013,A1,10,2013,8
10013,A1,6,2013,9
10013,A1,5,2015,9
10013,A1,2,2014,9
10013,A1,6,2015,10
10013,A1,6,2016,11
10013,A1,11,2014,11
10013,A1,8,2013,14
10013,A1,12,2014,14
10013,A1,5,2013,14
10013,A2,4,2013,30
10013,A2,9,2017,38
10013,A2,11,2015,49
10013,A2,12,2016,54
10013,A2,11,2014,56
10013,A2,3,2017,57
10013,A2,9,2014,59
10013,A2,1,2015,61
10013,A2,7,2016,62
10013,A2,6,2014,63
10013,A2,6,2015,64
10013,A2,11,2016,66
10013,A2,4,2017,66
10013,A2,1,2017,67
10013,A2,5,2016,68
10013,A2,1,2016,70
10013,A2,8,2014,70
10013,A2,4,2016,71
10013,A2,2,2016,72
10013,A2,2,2015,73
10013,A2,5,2014,74
10013,A2,12,2015,77
10013,A2,6,2017,78
10013,A2,7,2014,79
10013,A2,10,2016,81
10013,A2,5,2017,82
10013,A2,3,2015,84
10013,A2,4,2014,86
10013,A2,2,2014,87
10013,A2,4,2015,88
10013,A2,2,2017,88
10013,A2,7,2015,89
10013,A2,10,2014,91
10013,A2,3,2014,91
10013,A2,1,2014,91
10013,A2,8,2017,93
10013,A2,9,2015,93
10013,A2,3,2016,96
10013,A2,6,2016,97
10013,A2,8,2015,98
10013,A2,10,2015,101
10013,A2,5,2015,103
10013,A2,8,2016,103
10013,A2,10,2013,111
10013,A2,7,2017,112
10013,A2,9,2016,114
10013,A2,9,2013,116
10013,A2,12,2014,117
10013,A2,12,2013,124
10013,A2,5,2013,124
10013,A2,11,2013,133
10013,A2,6,2013,141
10013,A2,7,2013,146
10013,A2,8,2013,147
10014,DM,8,2017,1
10014,NB,10,2016,1
10014,A1,1,2017,1
10014,DM,7,2015,1
10014,NB,12,2014,1
10014,NB,9,2013,1
10014,NB,10,2013,1
10014,DM,10,2016,1
10014,DM,9,2015,1
10014,NB,2,2016,1
10014,DM,11,2015,1
10014,DM,4,2016,1
10014,DM,7,2016,1
10014,NB,3,2017,1
10014,NB,5,2017,1
10014,DM,12,2016,1
10014,NB,8,2016,1
10014,A1,5,2014,1
10014,NB,2,2017,1
10014,NB,3,2016,1
10014,A1,5,2016,1
10014,NB,9,2017,1
10014,DM,10,2015,1
10014,DM,3,2016,1
10014,DM,3,2017,1
10014,DM,8,2015,2
10014,NB,2,2015,2
10014,NB,6,2013,2
10014,NB,1,2016,2
10014,DM,12,2015,2
10014,A1,7,2015,2
10014,NB,8,2013,2
10014,A1,2,2017,2
10014,A1,2,2016,2
10014,A1,8,2014,2
10014,A1,11,2014,2
10014,A1,2,2015,2
10014,A1,4,2013,2
10014,A1,4,2017,3
10014,A1,8,2015,3
10014,A1,7,2014,3
10014,A1,8,2016,3
10014,A1,8,2017,3
10014,A1,10,2015,3
10014,NB,11,2013,3
10014,A1,1,2015,3
10014,A1,2,2014,3
10014,A1,1,2016,3
10014,A1,9,2017,3
10014,A1,12,2016,3
10014,A1,6,2015,3
10014,A1,5,2017,3
10014,NB,9,2014,4
10014,A1,12,2014,4
10014,NB,1,2014,4
10014,DM,4,2014,4
10014,NB,11,2015,4
10014,DM,8,2016,4
10014,NB,8,2015,4
10014,NB,5,2013,4
10014,A1,11,2016,4
10014,DM,3,2015,4
10014,A1,12,2013,4
10014,NB,8,2014,4
10014,A1,5,2013,4
10014,A1,4,2014,5
10014,A1,4,2016,5
10014,A1,8,2013,5
10014,A1,11,2015,5
10014,A1,7,2017,6
10014,A1,6,2014,6
10014,A1,10,2016,6
10014,NB,4,2017,6
10014,A1,12,2015,6
10014,A1,6,2016,6
10014,A1,9,2013,6
10014,NB,9,2016,6
10014,A1,7,2016,6
10014,NB,8,2017,6
10014,A1,1,2014,7
10014,A1,3,2014,7
10014,NB,11,2016,7
10014,A1,3,2016,7
10014,A1,4,2015,7
10014,A1,6,2017,7
10014,A1,10,2014,8
10014,NB,4,2016,8
10014,A1,6,2013,8
10014,A1,11,2013,9
10014,NB,12,2015,9
10014,A1,9,2015,11
10014,A1,10,2013,11
10014,A1,5,2015,12
10014,DM,4,2015,14
10014,A2,4,2013,15
10014,A1,7,2013,17
10014,A1,9,2014,20
10014,A2,3,2016,29
10014,A2,9,2017,30
10014,A2,1,2015,32
10014,A2,11,2014,32
10014,A2,12,2015,36
10014,A2,4,2017,38
10014,A2,1,2016,38
10014,A2,3,2017,41
10014,A2,1,2017,41
10014,A2,4,2016,42
10014,A2,12,2016,43
10014,A2,10,2014,43
10014,A2,3,2015,43
10014,A2,7,2014,44
10014,A2,5,2016,44
10014,A2,10,2016,45
10014,A2,9,2015,45
10014,A2,7,2016,46
10014,A2,1,2014,47
10014,A2,11,2016,48
10014,A2,2,2016,50
10014,A2,11,2015,50
10014,A2,9,2014,50
10014,A2,3,2014,51
10014,A2,6,2014,52
10014,A2,9,2016,53
10014,A2,2,2017,54
10014,A2,8,2014,54
10014,A2,6,2016,55
10014,A2,10,2015,57
10014,A2,5,2017,58
10014,A2,7,2017,59
10014,A2,4,2014,59
10014,A2,5,2014,59
10014,A2,8,2015,60
10014,A2,2,2015,60
10014,A2,7,2015,62
10014,A2,2,2014,62
10014,A2,4,2015,65
10014,A2,8,2016,66
10014,A2,11,2013,67
10014,A2,6,2015,67
10014,A2,5,2015,70
10014,A2,8,2017,71
10014,A2,12,2013,72
10014,A2,9,2013,74
10014,A2,6,2017,77
10014,A2,12,2014,80
10014,A2,8,2013,85
10014,A2,6,2013,94
10014,A2,7,2013,97
10014,A2,10,2013,99
10014,A2,5,2013,121
10270,A2,8,2013,1
10270,A2,10,2016,1
10270,A2,2,2017,1
10270,A2,10,2013,1
10270,A2,7,2016,1
10270,A1,2,2016,1
10270,A2,11,2013,1
10270,A2,3,2016,1
10270,A2,2,2014,1
10270,A2,12,2014,1
10270,A2,1,2017,1
10270,A2,1,2014,1
10270,A2,9,2014,1
10270,A2,9,2016,2
10270,A2,2,2016,2
10270,A2,8,2014,2
10270,A2,6,2013,2
10271,A2,5,2016,1
10271,A2,2,2016,1
10271,A2,11,2015,1
10271,A2,8,2015,1
10271,A2,3,2016,1
10271,A2,12,2015,1
10271,A2,7,2013,1
10271,A2,4,2015,1
10271,A2,7,2016,1
10271,A2,3,2015,1
10271,A2,6,2015,1
10271,A2,12,2013,1
10271,A2,4,2014,1
10271,A2,5,2014,1
10271,A2,6,2017,2
10271,A2,8,2016,2
10271,A2,10,2013,2
10271,A2,7,2017,2
10271,A2,9,2015,2
10271,A2,7,2014,2
10271,A2,11,2013,3
10271,A2,5,2013,3
10271,A2,8,2017,3
10271,A2,4,2017,3
10271,A2,3,2017,3
10271,A2,4,2013,3
10271,A2,3,2014,4
10271,A2,1,2014,4
10271,A2,11,2014,4
10271,A2,9,2014,4
10271,A2,8,2014,4
10271,A2,12,2014,4
10271,A2,8,2013,5
10271,A2,2,2014,6
10271,A2,7,2015,7
10271,A2,6,2014,8
10271,A2,10,2014,10
14623,A2,4,2014,1
10016,NB,6,2016,1
10016,A1,4,2015,1
10016,DM,9,2014,1
10016,NB,6,2013,1
10016,DM,10,2014,1
10016,NB,9,2015,1
10016,A1,10,2013,1
10016,NB,6,2014,1
10016,NB,10,2015,1
10016,A1,8,2017,1
10016,NB,2,2015,1
10016,A1,4,2016,1
10016,NB,6,2017,1
10016,DM,7,2015,1
10016,DM,3,2014,1
10016,A1,1,2014,1
10016,DM,4,2015,1
10016,NB,3,2014,1
10016,NB,11,2016,1
10016,DM,8,2014,1
10016,NB,2,2014,1
10016,A1,6,2017,1
10016,NB,5,2016,1
10016,NB,10,2014,1
10016,A1,1,2015,1
10016,A1,10,2016,1
10016,NB,8,2015,1
10016,DM,2,2014,1
10016,A1,5,2015,1
10016,A1,11,2014,1
10016,A1,2,2014,1
10016,A1,2,2017,1
10016,NB,4,2014,1
10016,NB,9,2013,1
10016,DM,6,2014,1
10016,NB,9,2014,1
10016,A1,8,2015,1
10016,NB,11,2014,1
10016,NB,5,2014,1
10016,DM,1,2014,1
10016,A1,4,2013,2
10016,NB,10,2013,2
10016,NB,1,2016,2
10016,NB,7,2016,2
10016,DM,4,2016,2
10016,A1,9,2016,2
10016,A1,3,2016,2
10016,DM,7,2017,2
10016,DM,5,2015,2
10016,A1,3,2014,2
10016,A1,4,2014,2
10016,A1,7,2015,2
10016,DM,2,2016,2
10016,NB,12,2015,2
10016,NB,2,2017,2
10016,A1,8,2014,3
10016,A1,12,2015,3
10016,A1,9,2017,3
10016,A1,3,2015,3
10016,A1,5,2017,3
10016,A1,9,2015,3
10016,A1,7,2014,3
10016,A1,7,2013,3
10016,NB,12,2013,3
10016,A1,2,2015,3
10016,NB,5,2013,3
10016,NB,12,2014,3
10016,A1,6,2016,3
10016,A1,2,2016,3
10016,NB,4,2015,3
10016,A1,5,2016,3
10016,DM,9,2017,3
10016,NB,6,2015,4
10016,NB,5,2015,4
10016,A1,6,2014,4
10016,A1,11,2015,4
10016,A1,11,2016,4
10016,A1,3,2017,4
10016,A1,12,2013,4
10016,A1,10,2015,4
10016,NB,4,2017,4
10016,A1,10,2014,4
10016,A1,4,2017,4
10016,A1,8,2016,4
10016,NB,3,2016,4
10016,A1,7,2016,4
10016,A1,9,2014,5
10016,A1,12,2016,5
10016,NB,7,2013,5
10016,A1,1,2017,5
10016,A1,6,2015,5
10016,A1,5,2014,5
10016,A1,12,2014,5
10016,A1,11,2013,5
10016,DM,5,2013,5
10016,A1,9,2013,6
10016,A1,8,2013,6
10016,A1,7,2017,6
10016,A1,6,2013,6
10016,A1,5,2013,7
10016,NB,11,2013,7
10016,NB,3,2015,7
10016,DM,12,2014,8
10016,NB,1,2014,8
10016,A2,9,2017,27
10016,A2,4,2013,30
10016,A2,1,2015,50
10016,A2,4,2017,54
10016,A2,11,2015,56
10016,A2,11,2014,57
10016,A2,10,2016,59
10016,A2,4,2016,60
10016,A2,12,2016,61
10016,A2,3,2017,62
10016,A2,6,2017,63
10016,A2,3,2016,70
10016,A2,5,2014,73
10016,A2,2,2017,74
10016,A2,2,2015,77
10016,A2,1,2016,79
10016,A2,9,2014,79
10016,A2,5,2017,80
10016,A2,8,2017,82
10016,A2,6,2016,83
10016,A2,12,2015,83
10016,A2,2,2014,84
10016,A2,7,2016,85
10016,A2,1,2017,85
10016,A2,6,2014,85
10016,A2,3,2015,86
10016,A2,5,2016,86
10016,A2,2,2016,88
10016,A2,9,2013,89
10016,A2,8,2016,89
10016,A2,1,2014,90
10016,A2,9,2015,90
10016,A2,11,2016,91
10016,A2,10,2015,91
10016,A2,6,2015,92
10016,A2,4,2015,102
10016,A2,7,2015,102
10016,A2,8,2015,105
10016,A2,8,2014,106
10016,A2,4,2014,106
10016,A2,7,2013,110
10016,A2,3,2014,111
10016,A2,5,2015,112
10016,A2,10,2014,113
10016,A2,7,2014,115
10016,A2,9,2016,118
10016,A2,12,2014,124
10016,A2,12,2013,125
10016,A2,5,2013,128
10016,A2,7,2017,134
10016,A2,8,2013,139
10016,A2,6,2013,141
10016,A2,11,2013,143
10016,A2,10,2013,155
11040,NB,1,2017,1
11040,DM,7,2013,1
11040,NB,12,2015,1
11040,NB,4,2015,1
11040,A2,3,2015,1
11040,NB,12,2013,1
11040,A1,6,2013,1
11040,A2,2,2017,1
11040,A1,12,2013,1
11040,A1,9,2016,1
11040,DM,4,2015,1
11040,A2,2,2016,1
11040,A1,12,2016,1
11040,A2,12,2014,1
11040,NB,5,2013,1
11040,A1,9,2017,1
11040,A2,7,2015,1
11040,A1,1,2016,1
11040,A1,2,2016,1
11040,NB,9,2016,1
11040,A2,11,2016,1
11040,A1,9,2013,1
11040,A2,7,2013,1
11040,A2,8,2014,1
11040,A2,11,2014,1
11040,A2,9,2015,1
11040,A1,8,2017,1
11040,A1,1,2017,1
11040,A1,1,2014,1
11040,A1,3,2014,1
11040,A1,8,2015,1
11040,A1,7,2014,1
11040,A1,3,2017,1
11040,A2,11,2013,1
11040,A2,1,2017,1
11040,A1,7,2013,1
11040,A2,1,2014,2
11040,A2,2,2014,2
11040,A1,5,2014,2
11040,A2,7,2017,2
11040,A2,7,2016,2
11040,A2,5,2014,2
11040,A2,4,2015,2
11040,A2,5,2016,2
11040,A2,5,2017,2
11040,A2,5,2015,2
11040,A2,6,2016,2
11040,A2,10,2013,2
11040,A2,1,2016,2
11040,A2,3,2017,2
11040,A2,7,2014,2
11040,A2,4,2017,3
11040,A2,12,2016,3
11040,A2,8,2013,3
11040,A2,6,2017,3
11040,A2,9,2017,4
11040,A2,10,2016,4
11040,A2,9,2016,5
11040,A2,4,2014,5
11040,A2,3,2014,6
11040,A2,12,2013,6
11040,A2,8,2016,7
11040,A2,6,2013,7
11040,A2,8,2017,8
11040,A2,5,2013,8
10017,DM,11,2013,1
10017,A1,7,2016,1
10017,A1,1,2016,1
10017,A1,1,2014,1
10017,A1,5,2017,1
10017,DM,2,2016,1
10017,DM,5,2015,1
10017,A1,4,2013,1
10017,DM,1,2016,1
10017,NB,1,2014,1
10017,A1,8,2014,1
10017,A1,12,2016,1
10017,DM,9,2017,1
10017,A1,9,2013,1
10017,A1,8,2015,1
10017,A1,4,2016,1
10017,A1,7,2017,1
10017,A1,9,2016,1
10017,A1,5,2014,1
10017,A1,1,2017,1
10017,A1,8,2013,1
10017,DM,7,2014,1
10017,NB,5,2013,1
10017,NB,10,2016,2
10017,A1,11,2015,2
10017,A1,5,2015,2
10017,A1,2,2015,2
10017,A1,2,2014,2
10017,A1,12,2014,2
10017,NB,7,2017,2
10017,DM,9,2016,2
10017,A1,9,2015,2
10017,NB,4,2017,2
10017,A1,6,2016,2
10017,NB,10,2015,2
10017,A1,10,2013,2
10017,NB,9,2013,3
10017,A1,12,2013,3
10017,A1,3,2016,3
10017,A1,1,2015,3
10017,A1,3,2015,3
10017,A1,9,2014,3
10017,A1,10,2014,4
10017,A1,7,2014,4
10017,NB,2,2015,4
10017,NB,8,2015,4
10017,NB,9,2016,4
10017,NB,4,2016,4
10017,A1,6,2013,4
10017,A1,11,2013,5
10017,A1,12,2015,5
10017,A1,2,2016,5
10017,NB,6,2016,5
10017,A1,4,2014,5
10017,DM,5,2016,6
10017,A1,3,2014,7
10017,DM,7,2015,7
10017,DM,3,2015,9
10017,A1,7,2013,9
10017,NB,9,2015,12
10017,A2,9,2017,44
10017,A2,4,2013,44
10017,A2,11,2014,47
10017,A2,11,2015,48
10017,A2,6,2015,55
10017,A2,1,2015,56
10017,A2,4,2016,65
10017,A2,6,2016,68
10017,A2,12,2016,68
10017,A2,11,2016,73
10017,A2,4,2017,75
10017,A2,3,2017,78
10017,A2,10,2016,80
10017,A2,12,2015,80
10017,A2,4,2015,82
10017,A2,10,2014,83
10017,A2,6,2017,85
10017,A2,7,2015,85
10017,A2,9,2015,86
10017,A2,1,2016,90
10017,A2,9,2016,91
10017,A2,7,2017,92
10017,A2,2,2014,93
10017,A2,4,2014,93
10017,A2,2,2017,93
10017,A2,5,2014,94
10017,A2,1,2017,95
10017,A2,7,2014,96
10017,A2,8,2014,98
10017,A2,10,2015,99
10017,A2,8,2016,100
10017,A2,12,2013,100
10017,A2,8,2015,100
10017,A2,3,2014,101
10017,A2,6,2014,101
10017,A2,2,2016,103
10017,A2,7,2016,106
10017,A2,2,2015,107
10017,A2,3,2016,107
10017,A2,9,2014,109
10017,A2,8,2017,112
10017,A2,3,2015,113
10017,A2,5,2016,114
10017,A2,9,2013,118
10017,A2,5,2017,118
10017,A2,1,2014,119
10017,A2,6,2013,126
10017,A2,5,2015,130
10017,A2,8,2013,133
10017,A2,5,2013,143
10017,A2,7,2013,159
10017,A2,11,2013,173
10017,A2,10,2013,182
10017,A2,12,2014,195
10018,A1,9,2013,1
10018,A1,1,2015,1
10018,NB,11,2015,1
10018,A1,7,2014,1
10018,DM,3,2014,1
10018,NB,9,2013,1
10018,A1,2,2016,1
10018,A1,1,2016,1
10018,A1,9,2016,1
10018,DM,7,2015,1
10018,DM,5,2013,1
10018,DM,12,2015,1
10018,DM,8,2014,1
10018,A1,5,2014,1
10018,NB,3,2017,1
10018,A1,7,2017,1
10018,DM,5,2017,1
10018,A1,9,2015,1
10018,NB,8,2014,1
10018,A1,5,2017,1
10018,NB,10,2015,1
10018,A1,11,2015,1
10018,NB,10,2016,1
10018,NB,5,2015,1
10018,A1,4,2014,1
10018,DM,3,2015,1
10018,A1,7,2015,1
10018,A1,1,2014,1
10018,A1,3,2017,1
10018,NB,5,2016,1
10018,NB,12,2013,1
10018,NB,7,2014,1
10018,NB,4,2015,1
10018,A1,10,2015,1
10018,NB,5,2014,1
10018,NB,2,2016,1
10018,A1,12,2016,1
10018,DM,7,2014,1
10018,DM,1,2014,1
10018,A1,8,2014,1
10018,DM,7,2016,2
10018,A1,11,2014,2
10018,DM,4,2016,2
10018,NB,11,2016,2
10018,NB,6,2013,2
10018,A1,11,2016,2
10018,NB,6,2014,2
10018,NB,1,2015,2
10018,DM,10,2013,2
10018,A1,12,2013,2
10018,A1,12,2014,2
10018,NB,8,2015,2
10018,DM,5,2016,2
10018,A1,4,2016,2
10018,A1,8,2013,2
10018,A1,6,2014,2
10018,DM,12,2014,2
10018,A1,11,2013,2
10018,A1,12,2015,2
10018,A1,5,2016,2
10018,A1,2,2015,2
10018,NB,9,2015,2
10018,NB,1,2014,2
10018,A1,9,2017,2
10018,NB,2,2017,2
10018,NB,4,2014,3
10018,A1,10,2014,3
10018,A1,3,2016,3
10018,NB,3,2015,3
10018,A1,3,2014,3
10018,A1,5,2013,3
10018,DM,2,2017,3
10018,A1,10,2013,3
10018,DM,11,2016,3
10018,A1,8,2016,3
10018,NB,7,2013,3
10018,DM,5,2015,3
10018,DM,2,2014,3
10018,NB,11,2013,3
10018,DM,1,2017,3
10018,A1,6,2013,4
10018,A1,7,2013,4
10018,NB,8,2016,4
10018,A1,3,2015,4
10018,DM,6,2013,4
10018,DM,4,2015,4
10018,DM,2,2016,4
10018,A1,6,2016,4
10018,NB,10,2013,5
10018,NB,2,2014,5
10018,NB,7,2015,5
10018,NB,3,2014,5
10018,A1,8,2017,5
10018,DM,9,2015,5
10018,NB,5,2017,6
10018,A1,5,2015,6
