ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI,AGIadj2015,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,ZillowAdj2,AdjacentZillow2,Proximity,Coffees,NewCoffees
11219,Brooklyn,Borough Park,2006,"$1,085,338,000 ","27,803",39037,45847.87552,44298.75,,,,,,,N,,"Fort Hamilton Pkwy, 50 St, 55 St, 62 St, Fort Hamilton Pkwy, New Utrecht Av",2,"D, N",5,0,1.928,1.5,40.632667,-73.996669,"11220, 11232, 11218, 11204, 11228",,0,0.703140562,0.825819119,0.83,0.059977813,,
11219,Brooklyn,Borough Park,2007,"$1,179,135,000 ","30,854",38217,43662.26481,44137.08,,,,,,,N,,"Fort Hamilton Pkwy, 50 St, 55 St, 62 St, Fort Hamilton Pkwy, New Utrecht Av",2,"D, N",5,0,1.928,1.5,40.632667,-73.996669,"11220, 11232, 11218, 11204, 11228",,0,0.696758068,0.796034102,0.8,0.059977813,,
11219,Brooklyn,Borough Park,2008,"$1,078,287,000 ","29,041",37130,40867.42391,44542.96,,,,,,,N,,"Fort Hamilton Pkwy, 50 St, 55 St, 62 St, Fort Hamilton Pkwy, New Utrecht Av",2,"D, N",5,0,1.928,1.5,40.632667,-73.996669,"11220, 11232, 11218, 11204, 11228",,0,0.69971316,0.770144743,0.77,0.059977813,,
11219,Brooklyn,Borough Park,2009,"$1,054,320,000 ","29,416",35842,39608.2095,44319.82,,,,,,,N,,"Fort Hamilton Pkwy, 50 St, 55 St, 62 St, Fort Hamilton Pkwy, New Utrecht Av",2,"D, N",5,0,1.928,1.5,40.632667,-73.996669,"11220, 11232, 11218, 11204, 11228",,0,0.678245162,0.74951388,0.75,0.059977813,,
11219,Brooklyn,Borough Park,2010,"$1,069,833,000 ","30,345",35256,38347.08045,44424.14,,,,,,,N,,"Fort Hamilton Pkwy, 50 St, 55 St, 62 St, Fort Hamilton Pkwy, New Utrecht Av",2,"D, N",5,0,1.928,1.5,40.632667,-73.996669,"11220, 11232, 11218, 11204, 11228",0.704384732,0.766141876,0.704384732,0.766141876,0.75,0.059977813,,
11219,Brooklyn,Borough Park,2011,"$1,176,800,000 ","31,384",37497,39519.92325,43813.08,"$34,804.00 ","$51,375.00 ",$346.83 ,52.80%,4.40%,42.80%,N,,"Fort Hamilton Pkwy, 50 St, 55 St, 62 St, Fort Hamilton Pkwy, New Utrecht Av",2,"D, N",5,0,1.928,1.5,40.632667,-73.996669,"11220, 11232, 11218, 11204, 11228",0.700424058,0.738211191,0.700424058,0.738211191,0.73,0.059977813,,
11219,Brooklyn,Borough Park,2012,"$1,211,979,000 ","32,400",37407,38614.17027,43575.47,"$34,590.00 ","$51,257.00 ",$353.25 ,53.50%,4.20%,42.20%,N,,"Fort Hamilton Pkwy, 50 St, 55 St, 62 St, Fort Hamilton Pkwy, New Utrecht Av",2,"D, N",5,0,1.928,1.5,40.632667,-73.996669,"11220, 11232, 11218, 11204, 11228",0.714406614,0.737461401,0.714406614,0.737461401,0.71,0.059977813,,
11219,Brooklyn,Borough Park,2013,"$1,364,843,000 ","33,100",41234,41935.63774,44466.38,"$34,316.00 ","$50,967.00 ",$381.58 ,53.10%,4.40%,42.50%,N,,"Fort Hamilton Pkwy, 50 St, 55 St, 62 St, Fort Hamilton Pkwy, New Utrecht Av",2,"D, N",5,0,1.928,1.5,40.632667,-73.996669,"11220, 11232, 11218, 11204, 11228",0.777447275,0.790676318,0.777447275,0.790676318,0.75,0.059977813,0,0
11219,Brooklyn,Borough Park,2014,"$1,398,571,000 ","33,720",41476,41517.476,45453.81,"$35,083.00 ","$51,454.00 ",$406.08 ,54.10%,4.00%,41.80%,N,,"Fort Hamilton Pkwy, 50 St, 55 St, 62 St, Fort Hamilton Pkwy, New Utrecht Av",2,"D, N",5,0,1.928,1.5,40.632667,-73.996669,"11220, 11232, 11218, 11204, 11228",0.829613861,0.830443475,0.829613861,0.830443475,0.81,0.059977813,#N/A,#N/A
11219,Brooklyn,Borough Park,2015,"$1,418,295,000 ","34,420",41206,41206,47856.6,"$35,974.00 ","$52,503.00 ",$441.33 ,54.20%,3.90%,41.90%,N,,"Fort Hamilton Pkwy, 50 St, 55 St, 62 St, Fort Hamilton Pkwy, New Utrecht Av",2,"D, N",5,0,1.928,1.5,40.632667,-73.996669,"11220, 11232, 11218, 11204, 11228",0.894136901,0.894136901,0.894136901,0.894136901,0.91,0.059977813,#N/A,#N/A
11220,Brooklyn,Sunset Park,2001,"$860,367,000 ","28,228",30479,40774.01861,66753.59,,,,,,,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0,0,0,0.047429139,,
11220,Brooklyn,Sunset Park,2002,"$850,761,000 ","27,699",30715,40442.6509,64952.16,,,,,,,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0,0,0,0.047429139,,
11220,Brooklyn,Sunset Park,2004,"$888,567,000 ","35,526",25012,31346.67186,51631.4,,,,,,,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0,0,0,0.047429139,,
11220,Brooklyn,Sunset Park,2005,"$923,477,000 ","36,100",25581,31005.58977,51915.67,,,,,,,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0.680879785,0.825264036,0.81,0.047429139,,
11220,Brooklyn,Sunset Park,2006,"$1,011,079,000 ","38,818",26047,30591.48023,52558.52,,,,,,,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0.745401765,0.875453732,0.86,0.047429139,,
11220,Brooklyn,Sunset Park,2007,"$1,076,073,000 ","43,335",24831,28368.99017,51598.24,,,,,,,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0.746919455,0.853342623,0.84,0.047429139,,
11220,Brooklyn,Sunset Park,2008,"$1,115,521,000 ","42,306",26368,29022.14472,51710.28,,,,,,,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0.736733001,0.81089092,0.8,0.047429139,,
11220,Brooklyn,Sunset Park,2009,"$1,121,929,000 ","43,728",25657,28352.98899,50631.36,,,,,,,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0.706351778,0.780573886,0.77,0.047429139,,
11220,Brooklyn,Sunset Park,2010,"$1,192,508,000 ","46,342",25733,27989.14855,50646.51,,,,,,,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0.706410508,0.768345263,0.77,0.047429139,,
11220,Brooklyn,Sunset Park,2011,"$1,236,294,000 ","48,639",25418,26789.27406,50755.81,"$37,822.00 ","$52,252.00 ",$621.33 ,57.70%,6.20%,36.10%,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0.704477369,0.742483174,0.74,0.047429139,,
11220,Brooklyn,Sunset Park,2012,"$1,301,303,000 ","50,490",25773,26604.72667,49796.25,"$38,267.00 ","$53,053.00 ",$618.21 ,56.90%,7.00%,36.10%,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0.697399139,0.719905074,0.72,0.047429139,,
11220,Brooklyn,Sunset Park,2013,"$1,360,015,000 ","51,970",26169,26614.2917,51191.5,"$37,580.00 ","$53,080.00 ",$615.31 ,57.20%,7.40%,35.40%,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0.745295632,0.757977582,0.76,0.047429139,0,0
11220,Brooklyn,Sunset Park,2014,"$1,454,485,000 ","53,370",27253,27280.253,51947.4,"$38,052.00 ","$53,315.00 ",$617.39 ,56.90%,6.80%,36.20%,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0.811395684,0.81220708,0.81,0.047429139,6,3
11220,Brooklyn,Sunset Park,2015,"$1,544,451,000 ","54,270",28459,28459,53993.25,"$38,893.00 ","$54,640.00 ",$650.94 ,57.40%,6.00%,36.50%,Y,5,"45 St, 53 St, 59 St, Bay Ridge Av, 8 Av",2,"R, N",11,0,32.681,1.8,40.641221,-74.016862,"11232, 11219, 11228, 11209",,0,0.907641807,0.907641807,0.91,0.047429139,10,2
11221,Brooklyn,Bushwick and Williamsburg,2001,"$592,293,000 ","22,572",26240,35103.19395,35527.8,,,,,,,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",,0,0,0,0,0.075590009,,
11221,Brooklyn,Bushwick and Williamsburg,2002,"$619,880,000 ","22,509",27539,36260.78994,36661.07,,,,,,,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",,0,0,0,0,0.073793361,,
11221,Brooklyn,Bushwick and Williamsburg,2004,"$655,800,000 ","25,810",25409,31844.21818,31830.93,,,,,,,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",0.357740036,0.448343176,0,0,0,0.075590009,,
11221,Brooklyn,Bushwick and Williamsburg,2005,"$688,007,000 ","26,409",26052,31576.46787,31714.88,,,,,,,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",0.409138711,0.495898793,0.409138711,0.495898793,0.77,0.075590009,,
11221,Brooklyn,Bushwick and Williamsburg,2006,"$747,836,000 ","28,045",26666,31318.47858,31797.43,,,,,,,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",0.467679742,0.549276906,0.467679742,0.549276906,0.87,0.073793361,,
11221,Brooklyn,Bushwick and Williamsburg,2007,"$828,870,000 ","33,167",24991,28551.78742,29864.04,,,,,,,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",0.486451432,0.55576239,0.486451432,0.55576239,0.89,0.073793361,,
11221,Brooklyn,Bushwick and Williamsburg,2008,"$876,890,000 ","31,013",28275,31121.09914,32107.95,,,,,,,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",0.481859291,0.530362184,0.481859291,0.530362184,0.87,0.072349326,,
11221,Brooklyn,Bushwick and Williamsburg,2009,"$952,518,000 ","31,586",30156,33324.73539,32882.04,,,,,,,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",0.421670698,0.465979057,0.421670698,0.465979057,0.84,0.075590009,,
11221,Brooklyn,Bushwick and Williamsburg,2010,"$973,580,000 ","33,310",29228,31790.57373,33415.78,,,,,,,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",0.411530013,0.447611031,0.411530013,0.447611031,0.66,0.07346628,,
11221,Brooklyn,Bushwick and Williamsburg,2011,"$1,024,645,000 ","34,480",29717,31320.20053,32278.45,"$36,577.00 ","$48,517.00 ",$218.75 ,51.50%,8.30%,40.20%,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",0.397277141,0.41870982,0.397277141,0.41870982,0.63,0.075590009,,
11221,Brooklyn,Bushwick and Williamsburg,2012,"$1,073,500,000 ","35,060",30619,31607.1131,32817.76,"$37,608.00 ","$49,853.00 ",$238.00 ,51.70%,9.80%,38.40%,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",0.431896975,0.445834826,0.431896975,0.445834826,0.63,0.072349326,,
11221,Brooklyn,Bushwick and Williamsburg,2013,"$1,166,455,000 ","36,490",31966,32509.93346,33829.41,"$39,178.00 ","$51,952.00 ",$294.83 ,53.20%,10.70%,36.10%,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",0.531267454,0.540307501,0.531267454,0.540307501,0.68,0.073793361,0,0
11221,Brooklyn,Bushwick and Williamsburg,2014,"$1,294,485,000 ","37,500",34520,34554.52,35580.14,"$39,785.00 ","$53,275.00 ",$393.75 ,53.20%,11.50%,35.20%,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",0.706159954,0.706866114,0.706159954,0.706866114,0.78,0.075590009,6,2
11221,Brooklyn,Bushwick and Williamsburg,2015,"$1,435,622,000 ","38,590",37202,37202,38262.2,"$40,635.00 ","$54,815.00 ",$475.42 ,54.40%,11.60%,34.00%,N,4,"Halsey St, Gates Av, Kosciuszko St, Central Av",3,"J, Z, M",21,0,12.28,1.4,40.69134,-73.927879,"11237, 11206, 11216, 11233, 11207",0.859092556,0.859092556,0.859092556,0.859092556,0.91,0.07346628,9,1
11222,Brooklyn,Greenpoint,2001,"$564,298,000 ","15,158",37228,49802.65642,49847.69,,,,,,,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",,0,0,0,0,0.03497281,,
11222,Brooklyn,Greenpoint,2002,"$552,597,000 ","14,809",37315,49132.91611,50605.87,,,,,,,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",,0,0,0,0,0.03497281,,
11222,Brooklyn,Greenpoint,2004,"$602,874,000 ","18,689",32258,40427.83227,42899.69,,,,,,,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",,0,0,0,0,0.03497281,,
11222,Brooklyn,Greenpoint,2005,"$646,811,000 ","18,750",34497,41812.27591,45223,,,,,,,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",,0,0.714546089,0.866069462,0.79,0.03497281,,
11222,Brooklyn,Greenpoint,2006,"$726,470,000 ","19,379",37487,44027.44344,46528.29,,,,,,,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",,0,0.846851373,0.994603487,0.91,0.03497281,,
11222,Brooklyn,Greenpoint,2007,"$823,726,000 ","21,012",39203,44788.75284,47226.05,,,,,,,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",,0,0.857731329,0.979943282,0.91,0.03497281,,
11222,Brooklyn,Greenpoint,2008,"$873,637,000 ","20,507",42602,46890.22336,50762.34,,,,,,,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",,0,0.869637686,0.957173497,0.9,0.03497281,,
11222,Brooklyn,Greenpoint,2009,"$898,088,000 ","20,871",43030,47551.51094,50583.11,,,,,,,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",,0,0.785528936,0.868070829,0.85,0.03497281,,
11222,Brooklyn,Greenpoint,2010,"$984,942,000 ","21,660",45473,49459.85901,52293.25,,,,,,,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",0.537478733,0.584602343,0.537478733,0.584602343,0.69,0.03497281,,
11222,Brooklyn,Greenpoint,2011,"$1,169,298,000 ","24,362",47997,50586.38708,53151.7,"$60,610.00 ","$74,569.00 ",$561.17 ,68.30%,4.10%,27.40%,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",0.537358253,0.566348159,0.537358253,0.566348159,0.66,0.03497281,,
11222,Brooklyn,Greenpoint,2012,"$1,164,206,000 ","22,040",52822,54526.63144,55739.21,"$62,634.00 ","$77,358.00 ",$600.00 ,69.30%,4.60%,26.00%,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",0.575386166,0.593954591,0.575386166,0.593954591,0.66,0.03497281,,
11222,Brooklyn,Greenpoint,2013,"$1,261,777,000 ","22,060",57198,58171.28117,58522.83,"$63,739.00 ","$79,763.00 ",$715.17 ,69.20%,4.60%,26.10%,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",0.685218396,0.696878072,0.685218396,0.696878072,0.73,0.03497281,0,0
11222,Brooklyn,Greenpoint,2014,"$1,409,005,000 ","22,420",62846,62908.846,62846.78,"$66,610.00 ","$80,886.00 ",$849.25 ,69.80%,5.00%,25.20%,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",0.796408063,0.797204471,0.796408063,0.797204471,0.81,0.03497281,9,1
11222,Brooklyn,Greenpoint,2015,"$1,555,298,000 ","22,510",69094,69094,67275.33,"$72,409.00 ","$87,421.00 ",$960.67 ,71.40%,4.70%,29.30%,Y,2,"Greenpoint Av, Nassau Av",1,G,11,0,26.07,1.5,40.72779,-73.947605,"11211, 11101, 11378",0.902893797,0.902893797,0.902893797,0.902893797,0.9,0.03497281,19,5
11223,Brooklyn,Southern Brooklyn,2001,"$1,254,042,000 ","22,294",56250,75249.79648,36982.99,,,,,,,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",,0,0,0,0,0.101877755,,
11223,Brooklyn,Southern Brooklyn,2002,"$1,339,422,000 ","21,815",61399,80844.48389,37465.8,,,,,,,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",,0,0,0,0,0.101877755,,
11223,Brooklyn,Southern Brooklyn,2004,"$1,451,580,000 ","27,107",53550,67112.35719,32826.99,,,,,,,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",0.661492241,0.829025276,0,0,0,0.101877755,,
11223,Brooklyn,Southern Brooklyn,2005,"$1,450,197,000 ","27,000",53711,65100.7088,32728.32,,,,,,,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",0.651878644,0.790113045,0.651878644,0.790113045,0.77,0.101877755,,
11223,Brooklyn,Southern Brooklyn,2006,"$1,597,313,000 ","29,215",54674,64213.09901,32859.78,,,,,,,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",0.741171847,0.87048581,0.741171847,0.87048581,0.89,0.101877755,,
11223,Brooklyn,Southern Brooklyn,2007,"$1,793,163,000 ","32,179",55725,63664.85351,30518.19,,,,,,,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",0.730583192,0.834678724,0.730583192,0.834678724,0.91,0.101877755,,
11223,Brooklyn,Southern Brooklyn,2008,"$1,678,438,000 ","29,730",56456,62138.73644,32835.19,,,,,,,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",0.708186392,0.779470872,0.708186392,0.779470872,0.88,0.101877755,,
11223,Brooklyn,Southern Brooklyn,2009,"$1,727,805,000 ","29,059",59459,65706.83915,34068.45,,,,,,,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",0.684433158,0.756352098,0.684433158,0.756352098,0.83,0.101877755,,
11223,Brooklyn,Southern Brooklyn,2010,"$1,711,798,000 ","29,932",57190,62204.15052,34612.73,,,,,,,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",0.701286661,0.762772181,0.701286661,0.762772181,0.66,0.101877755,,
11223,Brooklyn,Southern Brooklyn,2011,"$1,807,640,000 ","30,355",59550,62762.65914,33173.92,"$40,626.00 ","$58,107.00 ",$407.42 ,48.10%,4.60%,47.20%,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",0.713270802,0.751751003,0.713270802,0.751751003,0.62,0.101877755,,
11223,Brooklyn,Southern Brooklyn,2012,"$1,948,971,000 ","30,770",63340,65384.06034,33899.27,"$40,960.00 ","$59,311.00 ",$408.83 ,48.70%,5.80%,45.50%,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",0.713681169,0.736712545,0.713681169,0.736712545,0.62,0.101877755,,
11223,Brooklyn,Southern Brooklyn,2013,"$1,971,512,000 ","31,240",63109,64182.86274,34470.06,"$41,328.00 ","$60,488.00 ",$430.42 ,48.70%,6.30%,45.00%,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",0.757617484,0.770509103,0.757617484,0.770509103,0.68,0.101877755,0,0
11223,Brooklyn,Southern Brooklyn,2014,"$2,053,508,000 ","31,960",64252,64316.252,36173.47,"$40,873.00 ","$61,705.00 ",$463.08 ,49.80%,6.00%,44.20%,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",0.821869547,0.822691417,0.821869547,0.822691417,0.76,0.101877755,2,0
11223,Brooklyn,Southern Brooklyn,2015,"$2,339,904,000 ","32,780",71382,71382,38876.17,"$43,019.00 ","$64,964.00 ",$513.42 ,52.80%,5.70%,41.50%,N,,"Kings Hwy, Avenue U, 86 St, Kings Hwy, Avenue U, Avenue X",2,"N, F",11,0,12.355,2.1,40.597139,-73.973428,"11216, 11221, 11207, 11212, 11213, 11216",0.905934192,0.905934192,0.905934192,0.905934192,0.89,0.101877755,5,0
11224,Brooklyn,Southern Brooklyn,2001,"$535,340,000 ","14,764",36260,48507.69103,68229.6,,,,,,,Y,3,"W 8 St - NY Aquarium, Coney Island - Stillwell Av, Neptune Av",4,"F, Q, D, N",18,0,90.452,1.5,40.577372,-73.988706,"11214, 11223, 11235",,0,0,0,0,0.115112276,,
11224,Brooklyn,Southern Brooklyn,2002,"$529,330,000 ","14,721",35957,47344.82821,69126.23,,,,,,,Y,3,"W 8 St - NY Aquarium, Coney Island - Stillwell Av, Neptune Av",4,"F, Q, D, N",18,0,90.452,1.5,40.577372,-73.988706,"11214, 11223, 11235",,0,0,0,0,0.115112276,,
11224,Brooklyn,Southern Brooklyn,2004,"$550,121,000 ","17,915",30707,38484.01778,54926.02,,,,,,,Y,3,"W 8 St - NY Aquarium, Coney Island - Stillwell Av, Neptune Av",4,"F, Q, D, N",18,0,90.452,1.5,40.577372,-73.988706,"11214, 11223, 11235",0.657971569,0.82461294,0,0,0,0.115112276,,
11224,Brooklyn,Southern Brooklyn,2005,"$582,380,000 ","18,090",32193,39019.70022,55249.93,,,,,,,Y,3,"W 8 St - NY Aquarium, Coney Island - Stillwell Av, Neptune Av",4,"F, Q, D, N",18,0,90.452,1.5,40.577372,-73.988706,"11214, 11223, 11235",0.645509536,0.782393333,0.645509536,0.782393333,0.82,0.115112276,,
11224,Brooklyn,Southern Brooklyn,2006,"$615,330,000 ","20,904",29436,34571.76688,52722.84,,,,,,,Y,3,"W 8 St - NY Aquarium, Coney Island - Stillwell Av, Neptune Av",4,"F, Q, D, N",18,0,90.452,1.5,40.577372,-73.988706,"11214, 11223, 11235",0.74258114,0.872140986,0.74258114,0.872140986,0.9,0.115112276,,
11224,Brooklyn,Southern Brooklyn,2007,"$666,081,000 ","22,950",29023,33158.27803,52331.81,,,,,,,Y,3,"W 8 St - NY Aquarium, Coney Island - Stillwell Av, Neptune Av",4,"F, Q, D, N",18,0,90.452,1.5,40.577372,-73.988706,"11214, 11223, 11235",0.766750673,0.875999449,0.766750673,0.875999449,0.88,0.115112276,,
11224,Brooklyn,Southern Brooklyn,2008,"$679,046,000 ","19,660",34539,38015.61956,53374.93,,,,,,,Y,3,"W 8 St - NY Aquarium, Coney Island - Stillwell Av, Neptune Av",4,"F, Q, D, N",18,0,90.452,1.5,40.577372,-73.988706,"11214, 11223, 11235",0.774784252,0.852772326,0.774784252,0.852772326,0.84,0.115112276,,
11224,Brooklyn,Southern Brooklyn,2009,"$679,499,000 ","19,192",35405,39125.29037,54933.06,,,,,,,Y,3,"W 8 St - NY Aquarium, Coney Island - Stillwell Av, Neptune Av",4,"F, Q, D, N",18,0,90.452,1.5,40.577372,-73.988706,"11214, 11223, 11235",0.869561016,0.960932841,0.869561016,0.960932841,0.82,0.115112276,,
