ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI,AGIadj2015,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,ZillowAdj2,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB
11004,Queens,Southeast Queens,2001,"$308,545,000 ","5,105",60440,80855.07021,255470.05,,,,,,,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",,0.0,0.0,0.0,0.0,0.010737023,,,,26,26,1,4
11004,Queens,Southeast Queens,2002,"$306,196,000 ","5,040",60753,79993.89126,255375.95,,,,,,,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",,0.0,0.0,0.0,0.0,0.010737023,,,,37,50,2,14
11004,Queens,Southeast Queens,2004,"$321,232,000 ","6,164",52114,65312.66821,117434.09,,,,,,,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",0.8089559740000001,1.013836457,0.0,0.0,0.0,0.010737023,,,,42,36,6,9
11004,Queens,Southeast Queens,2005,"$341,152,000 ","6,217",54874,66510.32926,127509.44,,,,,,,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",0.920229358,1.115368983,0.920229358,1.115368983,1.05,0.010737023,,,,44,43,6,16
11004,Queens,Southeast Queens,2006,"$355,686,000 ","6,282",56620,66498.62212,120370.49,,,,,,,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",1.076779193,1.264647345,1.076779193,1.264647345,1.19,0.241122289,,,154.0,45,50,7,15
11004,Queens,Southeast Queens,2007,"$381,747,000 ","6,785",56263,64279.50925,119964.69,,,,,,,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",1.032199325,1.179269965,1.032199325,1.179269965,1.13,0.241122289,,,126.0,41,56,3,11
11004,Queens,Southeast Queens,2008,"$386,753,000 ","6,501",59491,65479.23285,95066.57,,,,,,,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",0.954750915,1.050854036,0.954750915,1.050854036,1.02,0.241122289,,,97.0,17,55,5,11
11004,Queens,Southeast Queens,2009,"$388,998,000 ","6,512",59736,66012.94579,82050.94,,,,,,,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",0.856181491,0.946147421,0.856181491,0.946147421,0.92,0.241122289,,,105.0,10,46,9,5
11004,Queens,Southeast Queens,2010,"$399,816,000 ","6,541",61125,66484.15282999999,92017.87,,,,,,,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",0.8840988909999999,0.961612528,0.8840988909999999,0.961612528,0.93,0.241122289,,,88.0,18,63,2,9
11004,Queens,Southeast Queens,2011,"$402,259,000 ","6,576",61171,64471.11037,92146.23,"$79,102.00 ","$90,821.00 ",$402.42 ,59.40%,4.20%,36.40%,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",0.8522591829999999,0.8982376590000001,0.8522591829999999,0.8982376590000001,0.88,0.241122289,,,119.0,17,58,4,15
11004,Queens,Southeast Queens,2012,"$409,923,000 ","6,630",61829,63824.2985,88334.55,"$78,766.00 ","$92,202.00 ",$393.67 ,58%,4.50%,37.50%,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",0.8326518279999999,0.859522535,0.8326518279999999,0.859522535,0.85,0.241122289,,,88.0,16,49,3,11
11004,Queens,Southeast Queens,2013,"$420,532,000 ","6,690",62860,63929.62576,89748.1,"$81,709.00 ","$94,946.00 ",$411.75 ,56.30%,5.20%,38.50%,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",0.8716301359999999,0.886461794,0.8716301359999999,0.886461794,0.86,0.241122289,0.0,0.0,97.0,18,50,6,7
11004,Queens,Southeast Queens,2014,"$437,081,000 ","6,610",66124,66190.12400000001,102930.83,"$82,054.00 ","$95,851.00 ",$437.75 ,55.40%,5.50%,39.10%,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",0.927545973,0.928473519,0.927545973,0.928473519,0.89,0.241122289,1.0,0.0,94.0,20,61,3,9
11004,Queens,Southeast Queens,2015,"$456,433,000 ","6,750",67620,67620.0,103939.5,"$85,968.00 ","$99,830.00 ",$451.08 ,56.70%,4.30%,39%,N,,,,,3,0,5.457999999999998,0.9,40.746204,-73.711478,"11005, 11426",0.955237799,0.955237799,0.955237799,0.955237799,0.93,0.241122289,1.0,0.0,100.0,12,54,5,14
11005,Queens,Southeast Queens,2001,"$143,225,000 ",442,324038,433489.6632,91287.7,,,,,,,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.0,0.0,0.0,0.0,,,,0,2,0,1
11005,Queens,Southeast Queens,2002,"$136,076,000 ",413,329482,433831.2064,89164.75,,,,,,,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.0,0.0,0.0,0.0,,,,0,3,0,0
11005,Queens,Southeast Queens,2004,"$194,215,000 ","1,403",138428,173487.0099,69325.62,,,,,,,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0
11005,Queens,Southeast Queens,2005,"$224,891,000 ","1,417",158709,192364.1041,71438.55,,,,,,,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.860790921,1.043326304,1.04,0.0,,,,0,6,0,0
11005,Queens,Southeast Queens,2006,"$209,108,000 ","1,380",151528,177965.44,71580.56,,,,,,,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,1.004652809,1.179936904,1.18,0.237139145,,,5.0,0,0,0,0
11005,Queens,Southeast Queens,2007,"$217,518,000 ","1,399",155481,177634.3668,69775.42,,,,,,,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.963742057,1.101058715,1.1,0.237139145,,,1.0,0,2,0,0
11005,Queens,Southeast Queens,2008,"$159,064,000 ","1,368",116275,127978.985,71661.08,,,,,,,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.91759173,1.00995449,1.01,0.237139145,,,1.0,0,2,0,0
11005,Queens,Southeast Queens,2009,"$128,036,000 ","1,384",92512,102232.9858,70612.83,,,,,,,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.8395059659999999,0.927719664,0.93,0.237139145,,,2.0,0,1,0,0
11005,Queens,Southeast Queens,2010,"$155,407,000 ","1,383",112369,122220.986,70764.7,,,,,,,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.8552168090000001,0.930198201,0.93,0.237139145,,,,3,0,0,0
11005,Queens,Southeast Queens,2011,"$165,894,000 ","1,394",119006,125426.2471,69747.71,"$61,912.00 ","$100,566.00 ",$431.81 ,26.20%,2.40%,71.50%,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.8277698640000001,0.872427167,0.87,0.237139145,,,6.0,0,3,0,0
11005,Queens,Southeast Queens,2012,"$160,313,000 ","1,410",113697,117366.1432,69891.47,"$70,036.00 ","$108,348.00 ",$410.21 ,23.30%,1.90%,74.80%,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.8171822320000001,0.843553716,0.84,0.237139145,,,2.0,0,0,0,0
11005,Queens,Southeast Queens,2013,"$175,556,000 ","1,470",119426,121458.1528,69867.47,"$64,300.00 ","$100,544.00 ",$403.78 ,21.70%,1.20%,77.10%,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.84657281,0.8609780929999999,0.86,0.237139145,0.0,0.0,1.0,1,3,0,0
11005,Queens,Southeast Queens,2014,"$208,894,000 ","1,430",146080,146226.08,71979.91,"$61,587.00 ","$92,034.00 ",$378.55 ,17.90%,1.40%,80.70%,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.902692977,0.90359567,0.9,0.237139145,,,2.0,0,1,0,0
11005,Queens,Southeast Queens,2015,"$209,641,000 ","1,430",146602,146602.0,73961.5,"$58,894.00 ","$91,016.00 ",$394.39 ,15.40%,0.40%,84.20%,N,,,,,0,0,0.0,0.2,40.756596,-73.714178,"11004, 11362",,0.0,0.940348884,0.940348884,0.94,0.237139145,,,6.0,0,3,0,0
11101,Queens,Northwest Queens,2001,"$276,766,000 ","8,455",32734,43790.69934,57239.01,,,,,,,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",,0.0,0.0,0.0,0.0,0.029147566,,,,48,330,4,3
11101,Queens,Northwest Queens,2002,"$292,454,000 ","8,604",33990,44754.86583,56652.96,,,,,,,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",,0.0,0.0,0.0,0.0,0.029147566,,,,35,268,13,10
11101,Queens,Northwest Queens,2004,"$327,036,000 ","10,245",31922,40006.73513,45062.72,,,,,,,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",,0.0,0.0,0.0,0.0,0.029147566,,,,38,338,13,13
11101,Queens,Northwest Queens,2005,"$357,893,000 ","10,362",34539,41863.18224,45726.0,,,,,,,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",,0.0,0.611636406,0.7413372229999999,0.71,0.029147566,,,,47,296,25,13
11101,Queens,Northwest Queens,2006,"$417,569,000 ","10,987",38006,44636.99457,46890.51,,,,,,,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",,0.0,0.733485567,0.861458487,0.83,0.029147566,,,1453.0,28,308,34,14
11101,Queens,Northwest Queens,2007,"$501,945,000 ","12,420",40414,46172.2995,45614.77,,,,,,,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",,0.0,0.7413026979999999,0.846925575,0.82,0.029147566,,,1368.0,39,391,53,29
11101,Queens,Northwest Queens,2008,"$577,494,000 ","12,047",47937,52762.23269,47260.59,,,,,,,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",,0.0,0.747215712,0.822428798,0.8,0.029147566,,,1332.0,27,399,81,45
11101,Queens,Northwest Queens,2009,"$598,614,000 ","12,604",47494,52484.57961,46354.71,,,,,,,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",,0.0,0.740941489,0.818798218,0.82,0.029147566,,,1203.0,41,363,10,5
11101,Queens,Northwest Queens,2010,"$663,712,000 ","13,116",50603,55039.63331000001,46653.66,,,,,,,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",0.607749406,0.661034019,0.607749406,0.661034019,0.8,0.029147566,,,1221.0,29,336,14,4
11101,Queens,Northwest Queens,2011,"$752,148,000 ","13,377",56227,59260.38683,46930.24,"$47,249.00 ","$61,720.00 ",$609.50 ,64.00%,6.50%,29.40%,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",0.605059345,0.6377016529999999,0.605059345,0.6377016529999999,0.73,0.029147566,,,1145.0,34,322,18,6
11101,Queens,Northwest Queens,2012,"$837,233,000 ","14,100",59378,61294.20169,47963.45,"$48,548.00 ","$64,036.00 ",$629.70 ,63.50%,6.80%,29.70%,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",0.628790974,0.649082838,0.628790974,0.649082838,0.71,0.029147566,,,1087.0,36,368,16,8
11101,Queens,Northwest Queens,2013,"$972,808,000 ","15,150",64212,65304.63139,49277.48,"$49,924.00 ","$67,035.00 ",$654.90 ,64.00%,6.50%,29.40%,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",0.72760472,0.739985642,0.72760472,0.739985642,0.74,0.029147566,0.0,0.0,1199.0,32,401,49,22
11101,Queens,Northwest Queens,2014,"$1,108,605,000 ","15,810",70120,70190.12,51714.16,"$50,160.00 ","$68,309.00 ",$712.10 ,65.10%,7.20%,27.70%,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",0.83329719,0.834130487,0.83329719,0.834130487,0.8,0.029147566,8.0,2.0,1175.0,36,435,44,20
11101,Queens,Northwest Queens,2015,"$1,296,955,000 ","17,040",76112,76112.0,54267.75,"$48,013.00 ","$77,677.00 ",$755.10 ,62.30%,5.50%,32.00%,Y,13.0,"39 Av, 21 St - Queensbridge, Steinway St, 36 St, Queens Plaza, Court Sq, Court Sq, 21 St, 33 St, Queensboro Plaza, Court Sq, Hunters Point Av, Vernon Blvd - Jackson Av",8.0,"N, W, F, M, R, E, G, 7",16,0,35.792,2.6,40.747155,-73.93975,"11106, 11103, 11104, 11378",0.924670118,0.924670118,0.924670118,0.924670118,0.85,0.029147566,12.0,1.0,1095.0,24,464,44,56
11102,Queens,Northwest Queens,2001,"$472,068,000 ","12,350",38224,51135.07948,55174.27,,,,,,,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",,0.0,0.0,0.0,0.0,0.025211343,,,,23,65,19,9
11102,Queens,Northwest Queens,2002,"$455,014,000 ","12,068",37704,49645.11508,54534.49,,,,,,,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",,0.0,0.0,0.0,0.0,0.025211343,,,,26,82,11,16
11102,Queens,Northwest Queens,2004,"$499,058,000 ","15,132",32980,41332.68982,43469.92,,,,,,,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",0.558855003,0.700393587,0.0,0.0,0.0,0.025211343,,,,31,104,13,15
11102,Queens,Northwest Queens,2005,"$536,418,000 ","15,430",34765,42137.10677,44383.45,,,,,,,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",0.418138042,0.506806481,0.418138042,0.506806481,0.73,0.025211343,,,,27,82,35,31
11102,Queens,Northwest Queens,2006,"$578,805,000 ","15,888",36430,42786.02621,46033.05,,,,,,,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",0.540930979,0.635308456,0.540930979,0.635308456,0.84,0.025211343,,,634.0,26,101,22,11
11102,Queens,Northwest Queens,2007,"$652,592,000 ","17,697",36876,42130.19539,45251.46,,,,,,,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",0.554307116,0.633286341,0.554307116,0.633286341,0.82,0.025211343,,,620.0,20,125,35,23
11102,Queens,Northwest Queens,2008,"$679,748,000 ","16,862",40312,44369.71701,46866.74,,,,,,,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",0.569823435,0.627180605,0.569823435,0.627180605,0.79,0.025211343,,,544.0,26,114,25,29
11102,Queens,Northwest Queens,2009,"$717,978,000 ","18,538",38730,42799.67508,45752.08,,,,,,,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",0.746522204,0.8249653440000001,0.746522204,0.8249653440000001,0.8,0.025211343,,,544.0,21,79,16,6
11102,Queens,Northwest Queens,2010,"$804,873,000 ","20,400",39455,42914.22904,46313.58,,,,,,,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",0.839085072,0.912652109,0.839085072,0.912652109,0.78,0.025211343,,,583.0,6,95,7,9
11102,Queens,Northwest Queens,2011,"$785,433,000 ","18,819",41736,43987.61279,46481.61,"$47,249.00 ","$61,720.00 ",$616.80 ,64.00%,6.50%,29.40%,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",0.6970304979999999,0.734634552,0.6970304979999999,0.734634552,0.73,0.025211343,,,549.0,8,125,7,13
11102,Queens,Northwest Queens,2012,"$833,399,000 ","18,920",44049,45470.51585,47501.34,"$48,548.00 ","$64,036.00 ",$606.40 ,63.50%,6.80%,29.70%,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",0.71094168,0.73388465,0.71094168,0.73388465,0.72,0.025211343,,,594.0,18,116,19,5
11102,Queens,Northwest Queens,2013,"$890,292,000 ","19,520",45609,46385.08274,49236.12,"$49,924.00 ","$67,035.00 ",$597.70 ,65.50%,6.70%,27.80%,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",0.69917068,0.7110677679999999,0.69917068,0.7110677679999999,0.75,0.025211343,0.0,0.0,560.0,13,103,18,10
11102,Queens,Northwest Queens,2014,"$968,120,000 ","19,440",49800,49849.8,52062.68,"$50,160.00 ","$68,309.00 ",$602.90 ,65.10%,7.20%,27.70%,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",0.733547352,0.734280899,0.733547352,0.734280899,0.82,0.025211343,2.0,0.0,617.0,10,104,20,10
11102,Queens,Northwest Queens,2015,"$1,039,880,000 ","19,570",53136,53136.0,54688.33,"$51,123.00 ","$71,031.00 ",$602.40 ,65.50%,6.10%,28.40%,Y,2.0,"Astoria Blvd, 30 Av",2.0,"N, W",11,0,13.619000000000002,0.8,40.77288400000001,-73.926295,"11105, 11103, 11106",0.825708935,0.825708935,0.825708935,0.825708935,0.86,0.025211343,4.0,0.0,549.0,9,132,23,30
11103,Queens,Northwest Queens,2001,"$595,954,000 ","14,874",40067,53600.59726,52973.4,,,,,,,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",,0.0,0.0,0.0,0.0,0.041142393,,,,29,92,2,5
11103,Queens,Northwest Queens,2002,"$576,950,000 ","14,395",40080,52773.61055,52413.71,,,,,,,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",,0.0,0.0,0.0,0.0,0.041142393,,,,42,114,7,4
11103,Queens,Northwest Queens,2004,"$610,194,000 ","18,304",33337,41780.10554,42329.45,,,,,,,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",0.5700443270000001,0.7144167779999999,0.0,0.0,0.0,0.041142393,,,,43,117,17,15
11103,Queens,Northwest Queens,2005,"$647,318,000 ","18,534",34926,42332.24769,43049.58,,,,,,,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",0.6258703760000001,0.758589583,0.6258703760000001,0.758589583,0.72,0.041142393,,,,27,127,7,21
11103,Queens,Northwest Queens,2006,"$712,833,000 ","18,964",37589,44147.23961,44180.32,,,,,,,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",0.731286488,0.85887573,0.731286488,0.85887573,0.82,0.041142393,,,646.0,28,118,32,18
11103,Queens,Northwest Queens,2007,"$770,852,000 ","20,216",38131,43564.01129,43614.47,,,,,,,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",0.741539084,0.8471956420000001,0.741539084,0.8471956420000001,0.81,0.041142393,,,673.0,31,161,19,17
11103,Queens,Northwest Queens,2008,"$785,773,000 ","19,308",40697,44793.47026,45875.78,,,,,,,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",0.7379514779999999,0.812232046,0.7379514779999999,0.812232046,0.78,0.041142393,,,651.0,26,163,19,15
11103,Queens,Northwest Queens,2009,"$774,478,000 ","19,429",39862,44050.62349,44955.5,,,,,,,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",0.71729553,0.792667586,0.71729553,0.792667586,0.82,0.041142393,,,645.0,34,151,13,12
11103,Queens,Northwest Queens,2010,"$800,507,000 ","19,959",40108,43624.48101,45618.01,,,,,,,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",0.71322027,0.7757520729999999,0.71322027,0.7757520729999999,0.79,0.041142393,,,662.0,23,156,8,10
11103,Queens,Northwest Queens,2011,"$851,099,000 ","20,364",41794,44048.74183,46213.9,"$52,968.00 ","$68,609.00 ",$660.40 ,66.10%,6.60%,27.30%,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",0.68633184,0.723358713,0.68633184,0.723358713,0.72,0.041142393,,,570.0,19,158,6,2
11103,Queens,Northwest Queens,2012,"$896,214,000 ","20,620",43463,44865.6049,47359.06,"$55,844.00 ","$69,567.00 ",$662.70 ,66.90%,6.70%,26.40%,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",0.693585152,0.715968005,0.693585152,0.715968005,0.71,0.041142393,,,614.0,22,144,9,6
11103,Queens,Northwest Queens,2013,"$954,858,000 ","20,780",45951,46732.90222,48810.5,"$55,129.00 ","$69,034.00 ",$648.90 ,66.50%,6.70%,26.80%,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",0.7260295109999999,0.7383836290000001,0.7260295109999999,0.7383836290000001,0.73,0.041142393,1.0,1.0,671.0,15,181,9,8
11103,Queens,Northwest Queens,2014,"$1,044,275,000 ","20,920",49918,49967.918,51369.32,"$57,733.00 ","$72,396.00 ",$652.30 ,67.30%,6.90%,25.80%,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",0.820790232,0.821611022,0.820790232,0.821611022,0.79,0.041142393,6.0,0.0,694.0,27,190,8,4
11103,Queens,Northwest Queens,2015,"$1,123,475,000 ","21,380",52548,52548.0,54465.17,"$59,243.00 ","$74,020.00 ",$654.70 ,68.30%,5.60%,26.10%,N,1.0,46 St,2.0,"M, R",3,0,2.882,0.7,40.762574,-73.91344699999998,"11102, 11105, 11370, 11377, 11101, 11106",0.8388718390000001,0.8388718390000001,0.8388718390000001,0.8388718390000001,0.87,0.041142393,13.0,2.0,652.0,36,153,12,9
11104,Queens,Northwest Queens,2001,"$458,148,000 ","10,769",42543,56912.92608,49568.99,,,,,,,N,2.0,"46 St, 40 St",1.0,7,2,0,3.077,0.4,40.74463400000001,-73.920201,"11101, 11103, 11377",,0.0,0.0,0.0,0.0,0.045743239000000005,,,,2,52,2,1
11104,Queens,Northwest Queens,2002,"$445,211,000 ","10,572",42112,55449.15887000001,49262.83,,,,,,,N,2.0,"46 St, 40 St",1.0,7,2,0,3.077,0.4,40.74463400000001,-73.920201,"11101, 11103, 11377",,0.0,0.0,0.0,0.0,0.045743239000000005,,,,6,67,0,0
